ID,Name,Age,Gender,Income,Department,JoinDate,Rating,Remarks
398,Charlie,17.0,Other,33519.86,IT,2010-11-11,2.7,
399,David,15.0,Female,53377.87,Marketing,2020-10-23,1.1,Excellent
400,Bob,31.0,Male,45232.06,IT,2011-10-21,4.4,Poor
401,Charlie,26.0,Female,,Marketing,2017-08-23,1.3,Good
402,Eva,16.0,Female,33750.45,Marketing,2012-09-22,4.4,Excellent
403,Alice,30.0,Male,38120.29,Sales,2017-10-27,4.9,
404,Eva,29.0,Female,,Sales,2011-10-14,4.6,Good
405,David,26.0,Other,,IT,2014-08-11,4.9,
406,Eva,31.0,Male,54064.84,IT,2018-02-25,1.1,Poor
407,Alice,40.0,Male,42695.42,IT,2012-06-11,1.0,
408,David,40.0,Female,42314.77,Sales,2015-09-15,1.8,Excellent
409,Eva,31.0,Male,32256.8,Sales,2017-10-07,4.2,
410,David,29.0,Male,45103.86,HR,2018-07-25,1.4,Poor
411,Bob,31.0,Female,70634.14,IT,2015-06-26,4.0,Poor
412,Bob,32.0,Female,30228.24,HR,2012-11-30,1.1,Excellent
413,Eva,27.0,Male,41203.58,Marketing,2016-08-27,3.9,Average
414,David,31.0,Male,63892.81,IT,2010-06-18,2.0,Average
415,Alice,17.0,Other,63852.12,Sales,2010-06-20,2.8,
416,Eva,30.0,Other,39191.89,IT,2020-02-07,4.9,Poor
417,Bob,33.0,Male,67454.3,IT,2012-01-09,3.2,Good
418,Bob,26.0,Male,43479.55,Sales,2019-08-29,1.3,Good
419,Eva,29.0,Other,32761.11,Sales,2017-03-30,4.5,Poor
420,David,21.0,Female,72474.68,Marketing,2019-10-03,2.3,Good
421,Bob,19.0,Male,51379.41,IT,2013-08-10,3.3,Excellent
422,David,31.0,Other,47482.08,IT,2020-03-18,3.8,
423,Bob,24.0,Other,52622.45,IT,2013-07-11,4.1,Poor
424,Bob,15.0,Male,35451.14,IT,2016-04-13,2.7,
425,Charlie,21.0,Male,41571.45,Marketing,2015-06-09,4.1,Excellent
426,Bob,22.0,Other,71553.53,IT,2010-05-28,1.5,Good
427,Alice,36.0,Male,77886.99,Marketing,2011-03-17,3.1,Poor
428,Eva,31.0,Female,33302.45,Marketing,2010-12-28,1.1,Excellent
429,Eva,23.0,Male,44159.62,Sales,2016-03-19,2.6,Excellent
430,David,25.0,Other,50065.82,IT,2011-10-20,2.5,
431,Bob,40.0,Other,53010.41,Sales,2010-04-18,4.9,Poor
432,Alice,37.0,,35744.22,Marketing,2013-05-23,2.6,
433,David,21.0,Other,,HR,2020-06-25,4.6,
434,Charlie,39.0,Female,60889.84,HR,2018-10-07,2.7,Excellent
435,David,29.0,Male,62754.68,IT,2020-12-23,3.1,
436,David,36.0,Male,61286.96,HR,2011-07-30,2.4,Good
437,Bob,28.0,Other,51218.49,Sales,2010-10-27,3.6,Good
438,Charlie,39.0,Female,64858.34,HR,2019-08-08,4.0,Excellent
439,David,20.0,Male,58160.99,HR,2015-03-08,4.2,
440,Alice,27.0,Other,27741.87,Marketing,2013-10-17,3.8,Good
441,Alice,39.0,Male,27847.36,Sales,2010-08-12,2.3,
442,Eva,10.0,Female,54628.62,IT,2017-03-09,2.3,Average
443,Charlie,29.0,Other,69287.28,Sales,2019-09-29,2.4,
444,Charlie,26.0,Male,56690.68,Sales,2019-12-28,1.2,Excellent
445,Eva,35.0,Other,58824.74,IT,2013-10-29,4.8,Good
446,David,,Other,34113.66,Sales,2018-01-18,1.8,Poor
447,Charlie,35.0,Female,51010.15,Marketing,2017-07-04,1.6,Poor
448,Alice,31.0,Female,67131.6,IT,2018-05-15,3.2,Good
449,Alice,,Male,56687.17,Marketing,2013-02-05,1.2,
450,Bob,27.0,Other,51569.63,Sales,2013-10-06,4.4,
451,Charlie,31.0,Other,58911.88,HR,2016-10-06,4.5,
452,David,41.0,Other,53398.12,IT,2013-11-16,2.6,Good
453,Eva,,Male,67618.08,IT,2015-02-02,4.9,Average
454,Eva,26.0,Female,53386.81,HR,2020-02-12,2.3,Good
455,David,29.0,Female,49538.79,HR,2015-10-25,2.0,Excellent
456,Bob,38.0,Other,34289.57,IT,2016-04-16,5.0,Average
457,Eva,31.0,Male,68215.88,HR,2010-08-29,2.0,
458,Charlie,37.0,Other,35893.71,Marketing,2019-01-11,2.8,Average
459,Bob,38.0,Female,53562.18,Sales,2017-11-04,3.4,Good
460,Charlie,34.0,Other,62014.34,Marketing,2019-09-15,2.3,Poor
461,Alice,,Other,76840.04,Sales,2014-08-27,2.5,Average
462,Bob,43.0,Other,53399.44,Sales,2019-02-17,3.9,Good
463,Eva,41.0,Female,70869.38,HR,2015-08-25,3.9,Average
464,Bob,30.0,Male,50410.8,HR,2016-07-16,4.2,Average
465,Bob,18.0,Other,41593.6,Marketing,2011-10-27,3.4,Average
466,Bob,17.0,Female,,HR,2011-05-11,1.9,Poor
467,Bob,32.0,Other,31728.7,Marketing,2014-01-04,2.3,
468,Charlie,24.0,Male,93819.87,IT,2011-07-04,4.6,Excellent
469,Alice,16.0,Other,74425.5,Marketing,2015-09-16,3.9,
470,David,17.0,Male,41377.96,Sales,2020-02-23,1.4,Poor
471,Bob,26.0,Female,59747.72,IT,2014-12-13,4.0,
472,Eva,31.0,Male,29033.69,Marketing,2017-09-17,2.3,
473,Bob,41.0,Male,58895.48,Marketing,2013-04-13,1.1,Excellent
474,Eva,33.0,Female,54831.49,IT,2011-03-12,2.9,Average
475,Charlie,26.0,Male,62997.11,IT,2016-05-29,4.5,Excellent
476,Eva,33.0,Male,43940.33,Sales,2010-10-28,2.8,
477,David,32.0,Female,52385.37,Sales,2020-03-14,5.0,Poor
478,Alice,35.0,Male,57144.12,Sales,2018-03-20,1.7,
479,Eva,29.0,Male,42673.05,HR,2014-08-25,2.4,
480,Eva,38.0,Other,71091.43,Sales,2020-12-12,1.1,Excellent
481,Alice,36.0,Male,51952.08,HR,2013-09-24,1.2,Good
482,David,30.0,Male,55165.61,Marketing,2018-04-15,2.4,
483,Bob,29.0,Male,37508.33,Marketing,2020-12-25,3.1,Good
484,Eva,37.0,Female,25229.88,Marketing,2012-11-12,1.9,Average
485,Alice,24.0,Male,29804.89,HR,2016-07-25,1.7,
486,Charlie,17.0,Female,58944.72,Marketing,2017-12-06,2.7,Excellent
487,Alice,17.0,Female,38145.64,Marketing,2012-12-25,1.7,Average
488,Charlie,23.0,Male,60933.17,HR,2013-11-19,3.5,Poor
489,David,35.0,Male,74821.12,Sales,2016-10-16,4.8,
490,Bob,26.0,Male,61564.65,Sales,2018-04-10,4.2,Excellent
491,Alice,31.0,Male,56394.66,Sales,2018-05-07,1.9,
492,Eva,26.0,Male,59835.23,Sales,2011-07-24,4.8,Excellent
493,David,26.0,Male,66560.35,IT,2018-05-23,4.0,Excellent
494,Alice,21.0,Male,54675.79,Marketing,2010-01-29,1.6,Good
495,Eva,29.0,Female,59955.42,Sales,2018-08-21,3.3,
496,Alice,28.0,Other,41518.77,Sales,2019-09-18,4.9,Excellent
497,Charlie,33.0,Female,35356.82,Sales,2019-08-08,1.4,Excellent
498,Alice,32.0,Male,42413.1,Sales,2011-10-03,2.1,Average
499,Alice,28.0,Other,45104.64,Sales,2018-10-10,2.5,
500,Alice,17.0,Other,44492.52,IT,2010-04-25,1.5,Average
501,David,38.0,Male,67199.64,IT,2018-07-03,2.2,Good
502,Alice,29.0,Male,9263.54,HR,2017-05-08,3.8,
503,Eva,30.0,Female,46794.02,HR,2013-01-06,2.9,Excellent
504,Charlie,42.0,Other,61149.21,Sales,2016-05-11,2.7,Excellent
505,Charlie,37.0,Other,60601.45,HR,2016-07-19,2.7,Excellent
506,Alice,33.0,,37716.01,IT,2011-11-11,4.0,
507,David,29.0,Male,76080.77,Sales,2010-03-22,5.0,
508,David,,Other,29243.71,HR,2015-06-09,3.4,Poor
509,Eva,31.0,Other,44750.49,HR,2017-04-08,4.0,Excellent
510,Alice,33.0,,45352.57,IT,2011-12-22,2.5,Average
511,Charlie,43.0,Male,,Marketing,2010-03-13,4.4,Poor
512,David,49.0,Male,70395.51,Sales,2015-07-23,2.7,
513,Alice,32.0,Female,,HR,2018-10-22,4.7,
514,David,12.0,Female,,IT,2018-07-07,4.0,Excellent
515,David,22.0,Male,63189.76,Sales,2011-04-19,3.8,Average
516,Charlie,44.0,,40406.27,IT,2012-10-17,2.2,Average
517,Bob,35.0,Other,47679.05,Sales,2010-06-20,4.2,Good
518,Eva,33.0,Other,75141.02,Marketing,2015-09-19,1.4,Excellent
519,Eva,28.0,Male,55673.64,Marketing,2018-11-19,3.2,
520,Charlie,20.0,Other,33575.34,Sales,2016-10-07,3.9,Excellent
521,David,,Other,37154.62,Sales,2018-12-15,4.5,Excellent
522,Alice,23.0,Other,63378.99,IT,2018-01-14,3.3,Good
523,David,35.0,Other,,Sales,2015-02-23,2.0,Good
524,Charlie,19.0,Other,42905.15,HR,2013-05-30,4.4,Poor
525,Eva,28.0,Female,53049.53,Sales,2020-01-22,4.1,Excellent
526,David,37.0,Female,50204.32,Sales,2012-03-08,1.6,
527,Eva,28.0,Male,72248.26,Marketing,2020-04-04,4.5,Good
528,Alice,27.0,Other,13240.74,Marketing,2016-11-02,4.8,Poor
529,Eva,30.0,Female,57229.21,IT,2013-12-22,3.2,Poor
530,Eva,19.0,Female,45761.26,Sales,2015-04-08,1.2,Poor
531,Bob,17.0,Female,69755.12,HR,2014-01-11,4.7,
532,Bob,35.0,Other,46465.59,HR,2011-10-07,1.5,Good
533,Bob,26.0,Female,46900.26,Sales,2016-10-15,3.5,Average
534,Eva,35.0,Male,49938.85,IT,2010-11-18,2.6,
535,Charlie,38.0,Male,40082.89,HR,2020-10-09,5.0,Excellent
536,Eva,39.0,Other,41136.31,IT,2020-08-02,4.7,Average
537,Charlie,17.0,Male,47765.66,Sales,2018-10-29,4.1,
538,Charlie,24.0,Female,74674.59,IT,2020-08-31,1.8,Good
539,Bob,34.0,Other,42629.75,Sales,2012-12-04,3.8,Poor
540,David,34.0,Male,39687.54,Marketing,2018-05-26,3.3,
541,Alice,47.0,Other,43997.78,Sales,2010-11-20,1.5,
542,Bob,22.0,Female,50050.94,IT,2016-09-25,4.2,Excellent
543,Bob,39.0,Male,76886.67,HR,2019-02-15,1.3,Excellent
544,David,32.0,Female,38543.22,Sales,2013-05-27,2.9,Average
545,Alice,16.0,Male,87486.39,Sales,2017-04-21,2.7,Poor
546,Eva,25.0,Other,56784.49,Sales,2015-09-26,4.2,
547,Eva,32.0,Male,34995.11,Marketing,2011-10-07,2.7,Average
548,Bob,16.0,,41791.17,Marketing,2020-07-11,3.8,
549,Alice,13.0,Male,20953.25,Marketing,2014-09-08,2.9,Good
550,Bob,15.0,Other,51600.23,HR,2017-05-04,3.3,
551,Charlie,32.0,Male,65773.03,HR,2012-04-20,2.0,
552,Bob,26.0,Female,50466.33,Sales,2010-10-30,1.8,Average
553,Bob,25.0,Other,62042.11,HR,2018-12-06,3.8,Excellent
554,Eva,25.0,Other,56427.31,IT,2015-05-01,1.5,Average
555,Eva,18.0,Female,68152.02,IT,2012-02-11,1.7,Average
556,Eva,26.0,Other,35303.93,Marketing,2020-04-18,4.8,
557,Charlie,15.0,Male,63243.23,IT,2012-09-10,2.0,Average
558,Eva,39.0,Other,78301.64,IT,2017-12-16,2.3,Good
559,Alice,43.0,Female,88479.49,Sales,2017-03-09,3.5,
560,David,11.0,Other,71304.89,Marketing,2012-05-13,2.8,
561,Alice,26.0,Female,52572.07,Marketing,2010-12-02,3.2,
562,Alice,,Other,35520.9,Marketing,2015-02-22,1.6,Average
563,Eva,28.0,Female,37750.66,IT,2019-01-05,3.7,Poor
564,David,38.0,Other,47402.38,HR,2015-01-27,1.6,
565,David,26.0,Male,77898.84,Sales,2011-10-22,4.0,Excellent
566,David,29.0,Female,42044.45,HR,2015-06-24,3.1,Good
567,Charlie,53.0,,52693.96,Marketing,2011-09-04,4.3,
568,Eva,29.0,Other,64111.46,Marketing,2013-02-16,1.7,Excellent
569,David,44.0,Other,715.01,IT,2020-02-10,2.5,Average
570,Charlie,34.0,Other,34048.81,Sales,2012-06-22,4.4,Average
571,Bob,25.0,Male,79297.57,Sales,2015-10-31,4.2,Average
572,Bob,24.0,Other,65643.54,Sales,2012-11-02,4.9,Good
573,Charlie,29.0,Female,65744.67,IT,2012-08-26,1.9,
574,Charlie,20.0,Other,35907.58,HR,2015-05-11,3.2,Excellent
575,Eva,23.0,Male,71772.52,Sales,2016-11-30,1.1,
576,Eva,26.0,Other,37745.88,HR,2016-06-04,4.9,
577,Bob,32.0,Other,51373.22,IT,2015-11-10,1.7,
578,David,44.0,Female,60420.39,IT,2012-01-20,4.6,Excellent
579,Bob,26.0,Other,62493.3,HR,2017-07-06,3.7,Good
580,David,33.0,Male,57403.22,Sales,2020-04-19,4.7,
581,David,16.0,Other,46986.06,HR,2017-08-01,2.0,Poor
582,Eva,38.0,Other,22286.24,Sales,2013-07-23,2.4,Average
583,Alice,16.0,Female,51235.29,Marketing,2010-10-31,1.7,Poor
584,Alice,36.0,Other,17472.56,Marketing,2017-12-25,2.7,Good
585,Charlie,29.0,Female,58513.69,Sales,2017-10-05,4.8,Good
586,Eva,29.0,Female,35320.1,HR,2015-02-04,3.3,Good
587,David,27.0,Other,47607.07,Sales,2019-02-27,2.7,Good
588,Alice,19.0,Female,42327.01,Sales,2019-07-16,2.3,Excellent
589,David,20.0,Female,58490.18,Sales,2010-02-05,3.3,Poor
590,Alice,36.0,Other,38148.44,Marketing,2011-02-26,3.9,Average
591,Alice,30.0,Other,53843.18,IT,2019-09-20,2.6,Poor
592,Alice,27.0,Male,52768.23,Marketing,2014-03-06,1.9,Excellent
593,Eva,33.0,Male,50986.55,Sales,2016-07-13,3.3,
594,Bob,30.0,,55890.13,HR,2017-03-14,2.5,Good
595,David,23.0,Female,31962.7,IT,2011-09-20,5.0,
596,Eva,49.0,Other,32511.67,Sales,2013-12-04,2.8,Good
597,Eva,35.0,Male,71502.14,IT,2011-04-08,2.7,Average
598,Eva,31.0,Male,26901.91,HR,2019-10-25,4.4,Good
599,Eva,25.0,,82495.22,IT,2010-03-22,2.0,Good
600,Eva,37.0,Other,47933.56,IT,2014-02-11,1.3,
601,Charlie,23.0,Other,37242.81,Sales,2013-11-10,4.4,
602,David,23.0,Other,62917.23,HR,2011-02-24,3.4,
603,Eva,43.0,Male,41566.5,HR,2019-08-13,2.0,Excellent
604,David,30.0,Other,,Marketing,2015-09-14,2.4,Good
605,Charlie,23.0,Other,68646.22,IT,2018-01-21,2.7,
606,Charlie,30.0,Male,60698.83,Sales,2012-03-05,3.7,Excellent
607,David,36.0,Other,56397.4,IT,2016-12-23,2.9,Average
608,Alice,34.0,Male,59819.47,IT,2014-09-27,2.6,Average
609,Bob,37.0,Male,50601.11,IT,2010-07-03,4.1,Good
610,Alice,20.0,,62166.42,Sales,2011-07-12,1.3,
611,Alice,37.0,Other,33908.33,IT,2013-03-17,3.6,Good
612,Alice,28.0,Female,71886.74,Sales,2015-08-05,2.8,Good
613,Eva,30.0,Female,47656.9,HR,2013-07-11,2.3,Good
614,Charlie,39.0,Male,52657.73,IT,2020-01-25,4.7,Excellent
615,Alice,35.0,Male,45296.73,Marketing,2012-04-19,4.1,Good
616,Charlie,32.0,Female,,HR,2019-10-01,1.9,Average
617,David,14.0,Male,65811.85,Marketing,2020-02-15,3.6,
618,Bob,29.0,Female,35118.96,IT,2015-02-26,4.3,Poor
619,David,23.0,Other,,HR,2010-10-09,5.0,Poor
620,David,35.0,Other,52547.83,Sales,2011-09-07,3.8,Poor
621,Eva,37.0,Other,56544.85,IT,2016-02-28,3.8,
622,Bob,27.0,Male,45626.61,IT,2011-07-28,3.5,Good
623,David,,Other,43520.62,Sales,2020-01-26,1.2,
624,David,42.0,Male,63291.53,Marketing,2011-02-21,3.3,
625,Bob,25.0,Other,57629.57,HR,2010-11-13,4.2,Excellent
626,Bob,20.0,Male,53231.97,HR,2019-01-13,2.6,
627,David,23.0,Male,68741.08,Sales,2018-02-11,3.3,Excellent
628,Bob,25.0,Female,29934.09,HR,2012-12-27,4.7,Average
629,David,23.0,Female,61976.79,Sales,2012-09-09,1.7,Excellent
630,David,36.0,Female,55604.41,Marketing,2017-10-15,2.1,
631,Eva,12.0,Male,28176.2,Marketing,2020-08-21,1.4,Excellent
632,Alice,22.0,Female,67494.91,HR,2014-02-12,3.0,Average
633,David,29.0,Female,,Sales,2011-11-08,4.4,
634,Charlie,31.0,Female,60850.13,Sales,2013-01-29,2.7,Poor
635,Alice,43.0,Male,45445.16,Sales,2016-04-09,1.3,Excellent
636,Alice,42.0,Male,,Sales,2013-01-18,2.1,Good
637,Alice,17.0,Female,39035.91,HR,2015-05-27,4.6,
638,Eva,14.0,,29818.73,IT,2018-01-27,3.2,Poor
639,David,30.0,Male,49804.17,HR,2020-01-20,4.7,Poor
640,Eva,24.0,Male,60125.14,Sales,2010-05-07,4.3,Excellent
641,David,20.0,Female,65223.88,IT,2011-09-11,2.7,
642,Eva,30.0,Female,52260.36,IT,2012-04-13,3.5,
643,Eva,31.0,Female,51103.01,HR,2013-11-23,3.7,Good
644,Charlie,23.0,Male,65214.81,Sales,2019-03-28,4.0,Good
645,Eva,25.0,Female,44990.95,Sales,2019-10-06,2.3,Poor
646,Bob,23.0,Male,41568.13,Sales,2018-05-06,2.2,Poor
647,Charlie,26.0,Other,74273.58,Sales,2012-01-26,3.7,Average
648,Eva,34.0,Female,45833.58,Sales,2020-04-26,4.3,Poor
649,Alice,21.0,,63749.21,IT,2012-02-15,2.7,Good
650,Bob,24.0,Male,70394.46,HR,2019-07-25,2.3,Excellent
651,Bob,26.0,Other,53150.09,HR,2014-06-25,4.3,Average
652,Bob,29.0,Female,53957.78,Marketing,2020-07-03,3.7,Poor
653,Charlie,32.0,Other,76967.06,HR,2018-10-19,2.4,Good
654,Eva,46.0,Other,30380.42,IT,2020-11-16,3.1,Average
655,Eva,34.0,Other,30126.03,Marketing,2016-04-19,4.8,Excellent
656,Alice,,Male,62233.08,IT,2010-03-14,4.0,Excellent
657,Alice,27.0,Female,43868.67,HR,2018-12-30,1.9,Good
658,Bob,22.0,Male,62922.43,IT,2011-01-14,2.2,
659,Alice,25.0,Other,,IT,2016-06-04,2.1,Good
660,Charlie,24.0,Other,62491.58,HR,2018-03-12,4.4,Good
661,Eva,33.0,,36778.08,IT,2019-06-13,3.6,Good
662,Bob,16.0,Male,59196.83,Marketing,2011-05-07,4.8,
663,Alice,34.0,Other,42485.52,Marketing,2011-11-15,1.4,Poor
664,Charlie,29.0,Female,60803.46,Sales,2015-05-30,1.2,Poor
665,Charlie,35.0,Male,85468.95,Marketing,2010-10-31,3.7,Excellent
666,Alice,24.0,Other,37932.61,Marketing,2020-12-11,2.1,Poor
667,Eva,22.0,Other,44688.68,HR,2015-05-07,3.7,Good
668,Alice,,Female,48083.86,Marketing,2019-10-10,3.9,Poor
669,Bob,26.0,Other,54841.27,HR,2020-06-10,2.2,
670,Alice,36.0,Male,15629.74,Marketing,2020-12-18,4.8,Poor
671,Charlie,36.0,Other,50498.59,HR,2015-05-24,4.1,Good
672,Alice,45.0,Other,46722.76,HR,2013-06-14,2.5,Poor
673,Eva,26.0,Other,46828.37,IT,2019-01-15,2.6,Excellent
674,David,3.0,Other,54418.02,Marketing,2012-10-27,3.9,Poor
675,Alice,26.0,Female,55311.09,HR,2014-09-27,2.2,Excellent
676,Eva,31.0,Male,55078.74,Marketing,2010-09-13,2.2,Average
677,Eva,35.0,Other,33844.33,Sales,2013-04-09,3.5,
678,Charlie,32.0,Male,46244.11,IT,2019-12-03,1.5,Excellent
679,Eva,26.0,Female,45614.44,IT,2019-03-14,5.0,Average
680,Eva,43.0,Male,57909.4,HR,2020-06-08,2.1,Average
681,Eva,21.0,Female,35508.67,Marketing,2010-08-22,2.5,Good
682,Eva,27.0,Male,52900.53,IT,2017-12-30,1.9,Average
683,Bob,21.0,,74132.87,IT,2014-09-15,3.6,
684,Bob,30.0,Other,10087.05,IT,2011-05-08,1.2,
685,Charlie,42.0,Male,,HR,2018-12-27,4.7,
686,Alice,28.0,Other,20227.52,Sales,2015-07-08,2.2,
687,Eva,28.0,Other,50004.11,HR,2020-10-08,4.7,Good
688,Alice,16.0,Male,62531.95,Sales,2019-06-01,2.0,Poor
689,Alice,27.0,Other,42336.3,IT,2010-08-17,3.1,Excellent
690,Charlie,39.0,Male,63890.9,Sales,2010-12-11,3.8,Good
691,Eva,27.0,Other,70412.59,HR,2014-11-26,3.5,Good
692,Eva,27.0,,56026.62,HR,2015-10-26,3.0,Excellent
693,David,38.0,Female,42275.41,Marketing,2019-09-02,4.2,Excellent
694,Alice,27.0,Female,58040.06,Marketing,2010-09-22,2.9,Poor
695,Alice,40.0,Male,75213.36,HR,2019-10-16,2.3,Poor
696,Bob,19.0,Other,30032.9,Marketing,2012-01-14,3.9,
697,David,35.0,Female,66622.31,IT,2014-07-31,4.7,Poor
698,Bob,43.0,Female,,Sales,2019-12-27,3.4,Poor
699,Bob,38.0,Female,27236.38,HR,2016-04-11,2.1,Excellent
700,Bob,,Other,31497.2,HR,2011-03-05,4.1,Average
701,Charlie,24.0,Male,49409.2,Marketing,2018-08-29,4.0,
702,Charlie,28.0,Other,68944.87,HR,2016-10-28,2.1,
703,Bob,38.0,Other,19833.91,Marketing,2013-06-10,2.5,Good
704,David,19.0,Female,64843.1,IT,2017-12-20,1.6,Poor
705,Alice,21.0,Other,47703.43,HR,2011-03-30,1.3,Poor
706,David,17.0,Other,,IT,2010-12-15,4.2,Excellent
707,Eva,23.0,Female,58873.64,IT,2018-09-01,2.5,Poor
708,Charlie,19.0,,42877.53,HR,2011-02-26,2.1,
709,Alice,42.0,Other,83883.54,Marketing,2017-07-25,2.0,Excellent
710,Alice,24.0,Female,57476.93,Marketing,2016-12-12,1.3,
711,Eva,35.0,Male,50839.31,IT,2011-11-17,4.9,Poor
712,Eva,,Male,59723.28,Marketing,2018-10-01,2.5,Poor
713,Bob,30.0,Male,70152.85,Marketing,2011-08-05,1.7,Good
714,Charlie,25.0,Male,71612.45,IT,2017-04-16,4.5,Good
715,Charlie,36.0,Male,63920.58,HR,2013-06-10,3.9,Excellent
716,David,,Female,70651.99,HR,2018-08-02,3.7,
717,Bob,30.0,Female,68048.97,Sales,2020-01-27,2.2,Good
718,Bob,25.0,Male,63639.37,HR,2010-06-12,2.7,Good
719,Bob,26.0,Male,44085.25,Marketing,2017-09-28,4.4,
720,Bob,34.0,Male,68858.56,Sales,2016-06-09,3.6,Average
721,Charlie,31.0,Female,43570.4,Sales,2016-06-24,2.4,Excellent
722,Charlie,30.0,Female,53953.55,Sales,2017-06-25,1.4,Average
723,Bob,23.0,Other,44357.63,HR,2012-10-26,4.6,
724,David,45.0,Other,60109.72,Sales,2013-08-17,4.8,Poor
725,Alice,26.0,Other,69193.44,Sales,2015-02-25,3.9,Excellent
726,Alice,29.0,Other,,Sales,2010-04-11,3.8,
727,David,28.0,Female,28824.04,HR,2011-02-20,3.2,
728,Bob,45.0,Female,65158.08,HR,2012-08-21,4.9,Excellent
729,Charlie,27.0,Female,65533.99,HR,2013-10-15,3.8,Average
730,Alice,26.0,,73466.97,HR,2013-02-28,1.3,Poor
731,Eva,30.0,Male,63408.39,IT,2018-01-21,1.4,Average
732,Eva,24.0,Other,63754.55,HR,2016-08-30,4.9,Good
733,David,30.0,Female,39238.71,Marketing,2012-11-09,4.8,Average
734,Bob,48.0,Female,61055.43,Sales,2014-10-13,3.2,Good
735,Alice,32.0,Other,,HR,2016-05-31,1.9,Excellent
736,Bob,32.0,Female,41705.12,Marketing,2011-01-31,3.3,Good
737,Alice,24.0,Male,31730.26,Marketing,2014-01-08,4.1,
738,David,43.0,Female,52108.44,Marketing,2016-05-28,1.0,Good
739,David,45.0,,64061.6,IT,2019-10-02,4.3,
740,Eva,36.0,Male,53247.68,IT,2010-12-14,2.9,
741,Bob,35.0,Male,76756.57,IT,2013-07-12,2.9,Average
742,Eva,28.0,Other,37094.28,Marketing,2012-02-04,2.7,Poor
743,Bob,,Other,27266.59,HR,2010-02-13,3.8,Average
744,Eva,23.0,Male,71435.01,Marketing,2010-03-16,1.8,Average
745,Charlie,20.0,Female,28880.9,IT,2010-02-22,3.4,
746,Charlie,18.0,Other,54756.82,IT,2019-03-12,1.2,Poor
747,Charlie,33.0,Male,71027.31,IT,2020-10-29,4.2,
748,Charlie,18.0,Other,53244.36,HR,2015-10-15,4.3,Poor
749,Alice,26.0,Female,39531.3,Marketing,2010-02-07,2.2,Good
750,Charlie,,Female,69084.36,IT,2012-02-05,1.4,
751,David,37.0,Male,52561.75,Marketing,2020-08-13,4.0,Average
752,David,25.0,Female,46686.89,Marketing,2016-09-30,2.9,
753,Alice,38.0,Female,74652.61,IT,2011-12-12,4.7,Excellent
754,Charlie,37.0,Female,44357.82,Sales,2012-01-18,2.4,Excellent
755,Charlie,21.0,Other,41009.94,Sales,2014-02-01,4.4,
756,Charlie,38.0,Male,36458.9,Sales,2012-12-14,1.1,Average
757,Eva,27.0,Male,68240.62,IT,2017-12-01,4.1,Average
758,Bob,26.0,Male,56414.69,Marketing,2010-04-26,3.7,Excellent
759,Eva,27.0,Female,42687.9,Sales,2020-01-17,3.1,Average
760,Bob,29.0,Other,28415.29,HR,2010-10-06,4.6,Average
761,Charlie,26.0,Male,71130.84,Sales,2011-03-30,4.8,Average
762,Charlie,23.0,Other,,HR,2018-10-19,4.7,Excellent
763,Eva,23.0,Male,22712.18,Sales,2011-08-31,3.4,Good
764,Eva,31.0,Female,51310.19,Sales,2012-12-08,3.1,Good
765,Bob,28.0,Male,65490.17,Sales,2011-01-04,2.1,Poor
766,David,34.0,Male,60801.98,HR,2011-01-05,1.6,
767,Bob,30.0,Female,51217.96,HR,2010-10-28,3.2,Good
768,Eva,30.0,Female,43373.07,Sales,2011-12-18,1.6,Poor
769,Eva,34.0,Male,41590.52,HR,2015-05-01,1.7,Good
770,Alice,,Other,69139.64,Marketing,2012-08-28,2.4,Excellent
771,Eva,41.0,Female,20707.91,Sales,2013-10-07,1.7,Poor
772,Alice,40.0,Male,35762.33,Marketing,2010-07-14,3.0,Excellent
773,David,36.0,Female,48562.55,IT,2013-08-21,3.7,Excellent
774,Bob,46.0,Other,20085.22,IT,2016-04-16,3.8,Poor
775,Bob,33.0,Male,46730.72,IT,2010-09-15,3.1,Poor
776,Alice,32.0,Male,31595.56,Marketing,2018-04-26,3.1,Good
777,Bob,47.0,Other,57121.89,HR,2015-06-03,2.9,Good
778,Eva,8.0,Other,41402.09,IT,2014-01-13,2.0,
779,Charlie,28.0,Male,44004.08,Sales,2015-03-10,3.6,Good
780,Alice,40.0,Other,40354.3,Sales,2015-10-08,3.6,Poor
781,Bob,37.0,Other,60143.34,HR,2019-01-06,2.0,Good
782,Alice,50.0,,,Sales,2014-05-15,3.8,Poor
783,Alice,30.0,Female,64190.8,Marketing,2014-04-07,4.4,
784,Charlie,26.0,Other,68119.37,IT,2015-02-24,3.4,Poor
785,Eva,27.0,Female,,Marketing,2019-05-27,1.5,
786,Alice,32.0,Female,39543.38,Sales,2018-03-09,2.3,
787,Bob,42.0,Female,43715.71,Marketing,2018-07-22,1.4,
788,David,43.0,Other,89927.36,HR,2012-02-26,2.2,
789,Alice,29.0,Male,40737.82,Marketing,2017-02-21,1.8,Average
790,Alice,32.0,Male,47378.97,Sales,2018-04-12,3.2,Poor
791,Charlie,25.0,Male,53216.96,Sales,2011-06-13,2.7,Good
792,Eva,25.0,Male,58198.53,IT,2011-05-13,3.9,Average
793,David,38.0,Male,51550.51,Marketing,2017-05-10,2.5,Average
794,Bob,,Male,76609.12,HR,2018-05-27,1.6,Excellent
